Partner-/Kundenummer;Datum;Datumformat
61160164;09.11.2017;20171109
61280131;09.11.2017;20171109
61303695;09.11.2017;20171109
61103015;09.11.2017;20171109
61401958;09.11.2017;20171109
61100231;09.11.2017;20171109
61302846;09.11.2017;20171109
61401103;09.11.2017;20171109
61110035;09.11.2017;20171109
61402144;09.11.2017;20171109
61380055;09.11.2017;20171109
61403292;09.11.2017;20171109
61102065;09.11.2017;20171109
61180255;09.11.2017;20171109
61236606;09.11.2017;20171109
61290007;09.11.2017;20171109
61402757;09.11.2017;20171109
61402992;09.11.2017;20171109
61104152;09.11.2017;20171109
61104375;09.11.2017;20171109
61220042;09.11.2017;20171109
61303914;09.11.2017;20171109
61236513;09.11.2017;20171109
61104158;09.11.2017;20171109
61104046;09.11.2017;20171109
61180456;09.11.2017;20171109
61104534;09.11.2017;20171109
61350152;09.11.2017;20171109
61102629;09.11.2017;20171109
61102187;09.11.2017;20171109
61120036;09.11.2017;20171109
61403506;09.11.2017;20171109
61236801;09.11.2017;20171109
61401124;09.11.2017;20171109
61403506;09.11.2017;20171109
61110030;09.11.2017;20171109
61302409;09.11.2017;20171109
61101047;09.11.2017;20171109
61310171;09.11.2017;20171109
61220063;09.11.2017;20171109
61300045;09.11.2017;20171109
61100353;09.11.2017;20171109
61103169;09.11.2017;20171109
61103955;10.11.2017;20171110
61101187;10.11.2017;20171110
61310062;10.11.2017;20171110
61305607;10.11.2017;20171110
61103956;10.11.2017;20171110
61150033;10.11.2017;20171110
61102123;10.11.2017;20171110
61306091;10.11.2017;20171110
61102905;10.11.2017;20171110
61306071;10.11.2017;20171110
61103955;10.11.2017;20171110
61170023;10.11.2017;20171110
61240117;10.11.2017;20171110
61300052;10.11.2017;20171110
61304835;10.11.2017;20171110
61160073;10.11.2017;20171110
61302191;10.11.2017;20171110
61100660;10.11.2017;20171110
61402839;10.11.2017;20171110
61403608;10.11.2017;20171110
61102301;10.11.2017;20171110
61302874;10.11.2017;20171110
61302382;10.11.2017;20171110
61403342;10.11.2017;20171110
61303053;10.11.2017;20171110
61303061;10.11.2017;20171110
61104068;13.11.2017;20171113
61305607;13.11.2017;20171113
61160020;13.11.2017;20171113
61310062;13.11.2017;20171113
61120104;13.11.2017;20171113
61160011;13.11.2017;20171113
61303347;13.11.2017;20171113
61103898;13.11.2017;20171113
61305920;13.11.2017;20171113
61170038;13.11.2017;20171113
61302784;13.11.2017;20171113
61303397;13.11.2017;20171113
61236688;13.11.2017;20171113
61100576;13.11.2017;20171113
61402757;13.11.2017;20171113
61633250;13.11.2017;20171113
61302897;13.11.2017;20171113
61402991;13.11.2017;20171113
61302039;13.11.2017;20171113
61220173;13.11.2017;20171113
61308898;13.11.2017;20171113
61305544;13.11.2017;20171113
61103730;13.11.2017;20171113
61403630;13.11.2017;20171113
61403045;13.11.2017;20171113
61102454;13.11.2017;20171113
61120146;13.11.2017;20171113
61300269;13.11.2017;20171113
61280101;13.11.2017;20171113
61302972;13.11.2017;20171113
61302985;13.11.2017;20171113
61330004;13.11.2017;20171113
61102114;13.11.2017;20171113
61103616;13.11.2017;20171113
61340019;13.11.2017;20171113
61100551;13.11.2017;20171113
61304554;13.11.2017;20171113
61401071;13.11.2017;20171113
61236510;13.11.2017;20171113
61403509;13.11.2017;20171113
61633082;13.11.2017;20171113
61633375;13.11.2017;20171113
61633376;13.11.2017;20171113
61130017;13.11.2017;20171113
61102643;13.11.2017;20171113
61633346;13.11.2017;20171113
61102229;13.11.2017;20171113
61642043;13.11.2017;20171113
61633263;13.11.2017;20171113
61302492;13.11.2017;20171113
61302844;13.11.2017;20171113
61280001;13.11.2017;20171113
61210313;13.11.2017;20171113
61403502;13.11.2017;20171113
61402597;13.11.2017;20171113
61302486;13.11.2017;20171113
61402436;13.11.2017;20171113
61103808;13.11.2017;20171113
61101830;13.11.2017;20171113
61150119;13.11.2017;20171113
61160076;13.11.2017;20171113
61180041;13.11.2017;20171113
61320071;13.11.2017;20171113
61102762;13.11.2017;20171113
61102694;13.11.2017;20171113
61402602;13.11.2017;20171113
61102360;13.11.2017;20171113
61305444;13.11.2017;20171113
61403605;13.11.2017;20171113
61170083;13.11.2017;20171113
61624069;13.11.2017;20171113
61104228;13.11.2017;20171113
61305231;13.11.2017;20171113
61320026;13.11.2017;20171113
61102742;13.11.2017;20171113
61170031;13.11.2017;20171113
61402745;13.11.2017;20171113
61401443;13.11.2017;20171113
61403324;13.11.2017;20171113
61103256;13.11.2017;20171113
61308018;13.11.2017;20171113
61104152;13.11.2017;20171113
61402936;13.11.2017;20171113
61401357;13.11.2017;20171113
61103905;13.11.2017;20171113
61403407;13.11.2017;20171113
61160047;13.11.2017;20171113
61304800;13.11.2017;20171113
61103080;13.11.2017;20171113
61120213;13.11.2017;20171113
61237854;13.11.2017;20171113
61303167;13.11.2017;20171113
61304858;13.11.2017;20171113
61180222;13.11.2017;20171113
61104152;13.11.2017;20171113
61210150;13.11.2017;20171113
61300057;13.11.2017;20171113
61303642;13.11.2017;20171113
61330026;13.11.2017;20171113
61615146;13.11.2017;20171113
61150072;14.11.2017;20171114
61180115;14.11.2017;20171114
61306053;14.11.2017;20171114
61210242;14.11.2017;20171114
61401721;14.11.2017;20171114
61627176;14.11.2017;20171114
61100936;14.11.2017;20171114
61609212;14.11.2017;20171114
61303435;14.11.2017;20171114
61403422;14.11.2017;20171114
61300094;14.11.2017;20171114
61102065;14.11.2017;20171114
61101701;14.11.2017;20171114
61302979;14.11.2017;20171114
61303316;14.11.2017;20171114
61101976;14.11.2017;20171114
61302921;14.11.2017;20171114
61403647;14.11.2017;20171114
61302461;14.11.2017;20171114
61236474;14.11.2017;20171114
61102301;14.11.2017;20171114
61180070;14.11.2017;20171114
61210015;14.11.2017;20171114
61402020;14.11.2017;20171114
61180454;14.11.2017;20171114
61401019;14.11.2017;20171114
61402654;14.11.2017;20171114
61290005;14.11.2017;20171114
61260078;14.11.2017;20171114
61210109;14.11.2017;20171114
61305582;14.11.2017;20171114
61402473;14.11.2017;20171114
61302971;14.11.2017;20171114
61200024;14.11.2017;20171114
61101816;14.11.2017;20171114
61642043;14.11.2017;20171114
61300308;14.11.2017;20171114
61120055;14.11.2017;20171114
61100568;14.11.2017;20171114
61403525;14.11.2017;20171114
61101319;14.11.2017;20171114
61600458;14.11.2017;20171114
61403449;14.11.2017;20171114
61102088;14.11.2017;20171114
61403584;14.11.2017;20171114
61220091;14.11.2017;20171114
61302498;14.11.2017;20171114
61140041;14.11.2017;20171114
61403533;14.11.2017;20171114
61403533;14.11.2017;20171114
61302657;14.11.2017;20171114
61210584;14.11.2017;20171114
61100936;14.11.2017;20171114
61290212;14.11.2017;20171114
61200029;14.11.2017;20171114
61260025;14.11.2017;20171114
61102098;14.11.2017;20171114
61236567;14.11.2017;20171114
61236447;14.11.2017;20171114
61304043;14.11.2017;20171114
61302750;14.11.2017;20171114
61101347;14.11.2017;20171114
61210096;14.11.2017;20171114
61101192;14.11.2017;20171114
61120012;14.11.2017;20171114
61320119;14.11.2017;20171114
61302379;14.11.2017;20171114
61401967;14.11.2017;20171114
61100632;14.11.2017;20171114
61402144;14.11.2017;20171114
61303129;14.11.2017;20171114
61401698;14.11.2017;20171114
61102661;14.11.2017;20171114
61403526;14.11.2017;20171114
61320101;14.11.2017;20171114
61104467;14.11.2017;20171114
61350117;14.11.2017;20171114
61180303;14.11.2017;20171114
61104072;14.11.2017;20171114
61403626;14.11.2017;20171114
61308015;14.11.2017;20171114
61102502;14.11.2017;20171114
61170003;14.11.2017;20171114
61170247;14.11.2017;20171114
61304002;14.11.2017;20171114
61180255;14.11.2017;20171114
61304802;14.11.2017;20171114
61403373;14.11.2017;20171114
61290018;14.11.2017;20171114
61250009;14.11.2017;20171114
61310068;14.11.2017;20171114
61180023;14.11.2017;20171114
61110145;14.11.2017;20171114
61303700;14.11.2017;20171114
61102999;14.11.2017;20171114
61403460;14.11.2017;20171114
61104546;14.11.2017;20171114
61260185;14.11.2017;20171114
61100938;14.11.2017;20171114
61103830;15.11.2017;20171115
61401776;15.11.2017;20171115
61402902;15.11.2017;20171115
61230208;15.11.2017;20171115
61402848;15.11.2017;20171115
61180457;15.11.2017;20171115
61230193;15.11.2017;20171115
61305410;15.11.2017;20171115
61401216;15.11.2017;20171115
61130031;15.11.2017;20171115
61101386;15.11.2017;20171115
61402829;15.11.2017;20171115
61103905;15.11.2017;20171115
61104256;15.11.2017;20171115
61103154;15.11.2017;20171115
61302632;15.11.2017;20171115
61403646;15.11.2017;20171115
61236581;15.11.2017;20171115
61350234;15.11.2017;20171115
61150024;15.11.2017;20171115
61403642;15.11.2017;20171115
61402129;15.11.2017;20171115
61402287;15.11.2017;20171115
61305354;15.11.2017;20171115
61100183;15.11.2017;20171115
61180190;15.11.2017;20171115
61230117;15.11.2017;20171115
61101125;15.11.2017;20171115
61170213;15.11.2017;20171115
61305606;15.11.2017;20171115
61302905;15.11.2017;20171115
61340037;15.11.2017;20171115
61210360;15.11.2017;20171115
61102376;15.11.2017;20171115
61210199;15.11.2017;20171115
61305506;15.11.2017;20171115
61305974;15.11.2017;20171115
61304745;15.11.2017;20171115
61304745;15.11.2017;20171115
61310139;15.11.2017;20171115
61160075;15.11.2017;20171115
61303108;15.11.2017;20171115
61302758;15.11.2017;20171115
61120079;15.11.2017;20171115
61403289;15.11.2017;20171115
61302739;15.11.2017;20171115
61102239;15.11.2017;20171115
61101179;15.11.2017;20171115
61220091;15.11.2017;20171115
61302736;15.11.2017;20171115
61403452;15.11.2017;20171115
61302371;15.11.2017;20171115
61612387;15.11.2017;20171115
61102605;15.11.2017;20171115
61170282;15.11.2017;20171115
61403160;15.11.2017;20171115
61103035;15.11.2017;20171115
61403444;15.11.2017;20171115
61120012;15.11.2017;20171115
61290015;15.11.2017;20171115
61104217;15.11.2017;20171115
61402235;15.11.2017;20171115
61304559;15.11.2017;20171115
61308011;15.11.2017;20171115
61613041;15.11.2017;20171115
61613041;15.11.2017;20171115
61110145;15.11.2017;20171115
61104069;15.11.2017;20171115
61236354;15.11.2017;20171115
61401926;15.11.2017;20171115
61401246;15.11.2017;20171115
61302104;15.11.2017;20171115
61102635;15.11.2017;20171115
61305843;15.11.2017;20171115
61320033;15.11.2017;20171115
61104012;15.11.2017;20171115
61102588;15.11.2017;20171115
61402044;15.11.2017;20171115
61402400;15.11.2017;20171115
61240018;15.11.2017;20171115
61102752;15.11.2017;20171115
61102663;15.11.2017;20171115
61402427;15.11.2017;20171115
61240126;15.11.2017;20171115
61303015;15.11.2017;20171115
61303617;15.11.2017;20171115
61401537;15.11.2017;20171115
61104075;15.11.2017;20171115
61303962;15.11.2017;20171115
61402746;15.11.2017;20171115
61100902;15.11.2017;20171115
61102973;15.11.2017;20171115
61401790;15.11.2017;20171115
61160016;15.11.2017;20171115
61302716;15.11.2017;20171115
61230169;15.11.2017;20171115
61303148;15.11.2017;20171115
61236379;15.11.2017;20171115
61403651;15.11.2017;20171115
61306087;15.11.2017;20171115
61100353;15.11.2017;20171115
61160105;15.11.2017;20171115
61103824;15.11.2017;20171115
61310117;15.11.2017;20171115
61402768;16.11.2017;20171116
61230082;16.11.2017;20171116
61403033;16.11.2017;20171116
61303435;16.11.2017;20171116
61170038;16.11.2017;20171116
61401605;16.11.2017;20171116
61120152;16.11.2017;20171116
61350133;16.11.2017;20171116
61220171;16.11.2017;20171116
61302709;16.11.2017;20171116
61402529;16.11.2017;20171116
61402280;16.11.2017;20171116
61302351;16.11.2017;20171116
61290010;16.11.2017;20171116
61340014;16.11.2017;20171116
61103776;16.11.2017;20171116
61402828;16.11.2017;20171116
61403001;16.11.2017;20171116
61220054;16.11.2017;20171116
61305912;16.11.2017;20171116
61160046;16.11.2017;20171116
61300011;16.11.2017;20171116
61403587;16.11.2017;20171116
61110047;16.11.2017;20171116
61302992;16.11.2017;20171116
61302021;16.11.2017;20171116
61401853;16.11.2017;20171116
61609017;16.11.2017;20171116
61306094;16.11.2017;20171116
61160058;16.11.2017;20171116
61642043;16.11.2017;20171116
61302612;16.11.2017;20171116
61302596;16.11.2017;20171116
61380118;16.11.2017;20171116
61100669;16.11.2017;20171116
61609360;16.11.2017;20171116
61609360;16.11.2017;20171116
61140056;16.11.2017;20171116
61606227;16.11.2017;20171116
61220097;16.11.2017;20171116
61403116;16.11.2017;20171116
61305996;16.11.2017;20171116
61102361;16.11.2017;20171116
61150074;16.11.2017;20171116
61100552;16.11.2017;20171116
61103057;16.11.2017;20171116
61103450;16.11.2017;20171116
61350004;16.11.2017;20171116
61302480;16.11.2017;20171116
61120067;16.11.2017;20171116
61305148;16.11.2017;20171116
61401192;16.11.2017;20171116
61100231;16.11.2017;20171116
61102515;16.11.2017;20171116
61302875;16.11.2017;20171116
61305169;16.11.2017;20171116
61401217;16.11.2017;20171116
61350123;16.11.2017;20171116
61103328;16.11.2017;20171116
61100551;16.11.2017;20171116
61402271;16.11.2017;20171116
61101350;16.11.2017;20171116
61102887;16.11.2017;20171116
61150009;16.11.2017;20171116
61101008;16.11.2017;20171116
61101727;16.11.2017;20171116
61302682;16.11.2017;20171116
61340019;16.11.2017;20171116
61303692;16.11.2017;20171116
61310060;16.11.2017;20171116
61403580;16.11.2017;20171116
61302412;16.11.2017;20171116
61401010;16.11.2017;20171116
61104000;16.11.2017;20171116
61101378;16.11.2017;20171116
61103505;16.11.2017;20171116
61237851;16.11.2017;20171116
61624174;16.11.2017;20171116
61401442;16.11.2017;20171116
61402607;16.11.2017;20171116
61310115;16.11.2017;20171116
61304080;16.11.2017;20171116
61304216;16.11.2017;20171116
61104113;16.11.2017;20171116
61624099;16.11.2017;20171116
61103998;16.11.2017;20171116
61100283;16.11.2017;20171116
61320018;16.11.2017;20171116
61402506;16.11.2017;20171116
61402994;16.11.2017;20171116
61102934;16.11.2017;20171116
61180233;16.11.2017;20171116
61310087;16.11.2017;20171116
61402666;16.11.2017;20171116
61304739;16.11.2017;20171116
61401184;16.11.2017;20171116
61300086;16.11.2017;20171116
61401766;16.11.2017;20171116
61280239;16.11.2017;20171116
61402653;16.11.2017;20171116
61303720;16.11.2017;20171116
61102822;16.11.2017;20171116
61401956;16.11.2017;20171116
61150171;16.11.2017;20171116
61102017;16.11.2017;20171116
61303652;16.11.2017;20171116
61303652;16.11.2017;20171116
61100605;16.11.2017;20171116
61100930;16.11.2017;20171116
61401105;16.11.2017;20171116
61303227;17.11.2017;20171117
61402076;17.11.2017;20171117
61350121;17.11.2017;20171117
61260147;17.11.2017;20171117
61180026;17.11.2017;20171117
61102069;17.11.2017;20171117
61240117;17.11.2017;20171117
61101976;17.11.2017;20171117
61290016;17.11.2017;20171117
61290016;17.11.2017;20171117
61103955;17.11.2017;20171117
61150048;17.11.2017;20171117
61236754;17.11.2017;20171117
61305117;17.11.2017;20171117
61100319;17.11.2017;20171117
61230015;17.11.2017;20171117
61104070;17.11.2017;20171117
61609144;17.11.2017;20171117
61609086;17.11.2017;20171117
61103833;17.11.2017;20171117
61302846;17.11.2017;20171117
61302825;17.11.2017;20171117
61290041;17.11.2017;20171117
61302910;17.11.2017;20171117
61160073;17.11.2017;20171117
61110016;17.11.2017;20171117
61302870;17.11.2017;20171117
61220094;17.11.2017;20171117
61236649;17.11.2017;20171117
61104049;17.11.2017;20171117
61100352;17.11.2017;20171117
61401953;17.11.2017;20171117
61300308;17.11.2017;20171117
61402256;17.11.2017;20171117
61350256;19.11.2017;20171119
61103488;20.11.2017;20171120
61402848;20.11.2017;20171120
61100936;20.11.2017;20171120
61303435;20.11.2017;20171120
61402058;20.11.2017;20171120
61305920;20.11.2017;20171120
61403176;20.11.2017;20171120
61110006;20.11.2017;20171120
61120152;20.11.2017;20171120
61100945;20.11.2017;20171120
61103085;20.11.2017;20171120
61230182;20.11.2017;20171120
61102172;20.11.2017;20171120
61302952;20.11.2017;20171120
61160144;20.11.2017;20171120
61200023;20.11.2017;20171120
61180089;20.11.2017;20171120
61303844;20.11.2017;20171120
61102365;20.11.2017;20171120
61102335;20.11.2017;20171120
61606187;20.11.2017;20171120
61100798;20.11.2017;20171120
61633449;20.11.2017;20171120
61402851;20.11.2017;20171120
61403343;20.11.2017;20171120
61308846;20.11.2017;20171120
61620590;20.11.2017;20171120
61102746;20.11.2017;20171120
61170215;20.11.2017;20171120
61120095;20.11.2017;20171120
61160024;20.11.2017;20171120
61302998;20.11.2017;20171120
61304816;20.11.2017;20171120
61606184;20.11.2017;20171120
61401019;20.11.2017;20171120
61210195;20.11.2017;20171120
61180462;20.11.2017;20171120
61401002;20.11.2017;20171120
61402545;20.11.2017;20171120
61603058;20.11.2017;20171120
61210015;20.11.2017;20171120
61302866;20.11.2017;20171120
61236754;20.11.2017;20171120
61302945;20.11.2017;20171120
61401944;20.11.2017;20171120
61103079;20.11.2017;20171120
61100780;20.11.2017;20171120
61401726;20.11.2017;20171120
61180079;20.11.2017;20171120
61120146;20.11.2017;20171120
61230088;20.11.2017;20171120
61104397;20.11.2017;20171120
61102690;20.11.2017;20171120
61612226;20.11.2017;20171120
61103547;20.11.2017;20171120
61303863;20.11.2017;20171120
61102872;20.11.2017;20171120
61308015;20.11.2017;20171120
61303129;20.11.2017;20171120
61401766;20.11.2017;20171120
61230029;20.11.2017;20171120
61403659;20.11.2017;20171120
61290223;20.11.2017;20171120
61101295;20.11.2017;20171120
61302502;20.11.2017;20171120
61210346;20.11.2017;20171120
61104256;20.11.2017;20171120
61100936;20.11.2017;20171120
61401926;20.11.2017;20171120
61103182;20.11.2017;20171120
61101167;20.11.2017;20171120
61305843;20.11.2017;20171120
61621212;20.11.2017;20171120
61100183;20.11.2017;20171120
61110030;20.11.2017;20171120
61302135;20.11.2017;20171120
61103380;20.11.2017;20171120
61402996;20.11.2017;20171120
61236673;20.11.2017;20171120
61104445;20.11.2017;20171120
61180041;20.11.2017;20171120
61302755;20.11.2017;20171120
61310029;20.11.2017;20171120
61340017;20.11.2017;20171120
61280132;20.11.2017;20171120
61305748;20.11.2017;20171120
61350076;20.11.2017;20171120
61305506;20.11.2017;20171120
61250052;20.11.2017;20171120
61260222;20.11.2017;20171120
61305606;20.11.2017;20171120
61300045;20.11.2017;20171120
61401019;20.11.2017;20171120
61260013;20.11.2017;20171120
61290168;20.11.2017;20171120
61230022;21.11.2017;20171121
61320047;21.11.2017;20171121
61103880;21.11.2017;20171121
61306057;21.11.2017;20171121
61180115;21.11.2017;20171121
61260148;21.11.2017;20171121
61150072;21.11.2017;20171121
61304501;21.11.2017;20171121
61627176;21.11.2017;20171121
61304567;21.11.2017;20171121
61403652;21.11.2017;20171121
61402338;21.11.2017;20171121
